,comment_text,true_labels,pred_labels
2191,another timeline history one sakamoto ryoma assassinated num ryoma successfully overthrow government creates naval support division . two year ago rinoie narumi young boy met saitani beautiful naval captain immediately captured heart . num narumi enlisted japan naval academy stationed mikasa ship used training student . finally get reunited saitani decides stay mikasa instead continuing naval academy,['Adventure'],"['Drama', 'Romance']"
2192,excavation mysterious ruin clow country syaoran discovers childhood friend princess sakura appear site wing disperse many feather . feather disappear different dimension sakura memory . attempt save sakura life restore memory syaoran travel another world find solution . one thing left . travel different dimension collect sakura feather . helping quest kurogane exiled ninja japan country wish return world runaway magician fay desire jump world never return white meat bun shaped creature mokona,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Supernatural']","['Adventure', 'Fantasy']"
2193,follows nina college student moonlight idol performer three time week underground scene . one university know tell anyone handsome batchmate minato inadvertently find . nina thought minato cool kind turn sadistic pervert . nina minato say reveal secret whole school,"['Comedy', 'Drama', 'School Life', 'Shoujo']",['Romance']
2194,tokiko summoned bos learns dark gorilla coming attack earth . new crane game galaxy completed put fight dark gorilla three crane game girl mission protect earth . however enemy intelligence show monitor dark gorilla three girl idol like,['Comedy'],['Comedy']
2195,world birthing men men engineered able give birth . look like woman outside though actually men . ordinary guy ujiie kiyotaka left hokkaido island home high school ended dorm three men kitadate gaku sakenobe masaomi shimura shume . looking wealthy bride high school turn kiyotaka also tasked family find wife . landslide drive dorm kiyotaka three birthing men begin live together start bride seeking adventure,"['Comedy', 'Drama', 'Romance', 'Sci Fi']","['Comedy', 'Drama', 'Romance']"
2196,boy living kanazawa kaga province . num year old third year junior high school . ability sense feeling others troubled fact can not say asked . one day could longer stand going along sister hobby ran away home . one save megumi okura . megumi invite nighttime amusement park called wonder hill friend hang . amusement park meet megumi zakusa ishikame tomari seto member team blackout group meet play vanguard every night . tonight serious fight team flag take place . blackout leader,['Action'],[]
2197,father died geraldine france lifestyle changed forever . plain overweight teenager dream shattered man infatuated bitterly betrayed leaving one consuming passion revenge . resorted drastic measure plastic surgery rigorous exercise create stunning new face slender body . become silver hauntingly beautiful mysterious woman men would able resist . dramatically transformed almost ready confront man rejected year . one final hurdle overcome ruthless uncompromising jake fitton could provide necessary expertise extraordinary alliance formed,"['Drama', 'Romance']",['Romance']
2198,num izuminokami kanesada partner horikawa kunihiro arrive street edo future investigate master report upcoming enemy invasion . humanoid manifestation famous toshizou hijikata sword tasked protecting history retrograde army seek alter . soon enlisting help sword warrior continuously battle mysterious army throughout bakumatsu period . however journey easy one . fraught blood betrayal chaotic era closest heart duo forced make difficult decision everything care line,"['Action', 'Fantasy']","['Action', 'Fantasy']"
2199,thousand year ago time witchcraft dark magic . evil sorceress bewitched emperor mighty dynasty become mindless puppet . country shamble evil spirit lurk everywhere . human world verge utter destruction . bold mission planned confederation immortal master . send young master wizard hung villain evil warlock devastated land,"['Adventure', 'Fantasy', 'Shounen', 'Supernatural']","['Action', 'Adventure', 'Fantasy']"
2200,make remember force . man know suddenly kissed opened eye . found war time another world,"['Drama', 'Romance', 'Shoujo']","['Fantasy', 'Romance']"
2201,today meguru kinosaki freshman highschool . first love yet fact clean girl never touch guy apart older brother toshiya . pure meguru classmate yuuma fall love first sight . start determined attack protective big brother block way . meguru day start turn around big brother sister complex pushy boy,"['Comedy', 'Romance', 'School Life', 'Shoujo']","['Romance', 'School Life', 'Shoujo']"
2202,norse mythology end world foretold final war god name ragnarok . twist lore god loki find exiled world human . mayura girl obsessed mystery end entangled loki struggle return world god without realizing meanwhile god divide faction . willing help loki find way home others life end world final war ragnarok . center mayura,"['Comedy', 'Supernatural']","['Action', 'Fantasy']"
2203,erotic face greedy shinoki ended working company long time rival high school nagase . usual nagase manages catch everyone attention irritating hell shinoki . drinking get together colleague shinoki end wasted sent hotel spends one night nagase bed,['Yaoi'],['Yaoi']
2204,one day receiving note mystery man forte suddenly take leave absence galaxy angel . girl gossip comrade could getting ranpha decides follow find dragging milfeuille normad along ride . enigmatic guy sent note forte want . importantly ranpha relentless meddling get anywhere,['Comedy'],"['Comedy', 'Sci Fi']"
2205,always busy teletha captain mithril tuatha dannan finally day . instead resting relaxing though tricked getting drunk melissa . make matter worse wanders around half naked bump clueless sousuke . struggling remember previous day must regain memory save stuffed bonta kun cost,"['Comedy', 'Shounen']",['Comedy']
2206,eight year passed since haruna child genius quit university became poor detective . haruna uncle suddenly visit job take care child helper robot num . num help haruna find missing life,"['Comedy', 'Drama', 'Sci Fi', 'Shoujo']",['Sci Fi']
